"","parameter","fraction","units","class","class_type","trout_class","spatial_extent","sampling_period","sampling_period_units","type","use","water_type","standard_type","narrative","wqs_threshold","wqs_threshold_formula","wqs_threshold_x_column","wqs_threshold_y_column","statistic","min_n","block","direction","threshold","threshold_units","summarize_rows","summarize_rows_operator","wqs_75p_threshold_formula","wqs_75p_threshold"
"1942","mercury","dissolved","ug/l","aa(ts)","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1943","mercury","dissolved","ug/l","aa-special","fresh","all","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1944","mercury","dissolved","ug/l","aa-special(t)","fresh","all","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1945","mercury","dissolved","ug/l","aa-special(ts)","fresh","all","nys","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1946","mercury","dissolved","ug/l","aa-special","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1947","mercury","dissolved","ug/l","aa-special(t)","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1948","mercury","dissolved","ug/l","aa-special(ts)","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","pond","water_quality_standard","0.77 ug/L","none",NA,"none","none","none",1,"single","<=",0.77,"ug/l",FALSE,NA,NA,NA
"1949","nickel","total","ug/l","a","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1950","nickel","total","ug/l","a(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1951","nickel","total","ug/l","a(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1952","nickel","total","ug/l","a","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1953","nickel","total","ug/l","a(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1954","nickel","total","ug/l","a(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1955","nickel","total","ug/l","a-special","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1956","nickel","total","ug/l","a-special(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1957","nickel","total","ug/l","a-special(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1958","nickel","total","ug/l","a-special","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1959","nickel","total","ug/l","a-special(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1960","nickel","total","ug/l","a-special(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1961","nickel","total","ug/l","aa","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1962","nickel","total","ug/l","aa(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1963","nickel","total","ug/l","aa(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1964","nickel","total","ug/l","aa","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1965","nickel","total","ug/l","aa(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1966","nickel","total","ug/l","aa(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1967","nickel","total","ug/l","aa-special","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1968","nickel","total","ug/l","aa-special(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1969","nickel","total","ug/l","aa-special(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1970","nickel","total","ug/l","aa-special","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1971","nickel","total","ug/l","aa-special(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1972","nickel","total","ug/l","aa-special(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","flow","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,2.2
"1973","nickel","total","ug/l","a","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1974","nickel","total","ug/l","a(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1975","nickel","total","ug/l","a(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1976","nickel","total","ug/l","a","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1977","nickel","total","ug/l","a(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1978","nickel","total","ug/l","a(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1979","nickel","total","ug/l","a-special","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1980","nickel","total","ug/l","a-special(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1981","nickel","total","ug/l","a-special(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1982","nickel","total","ug/l","a-special","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1983","nickel","total","ug/l","a-special(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1984","nickel","total","ug/l","a-special(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1985","nickel","total","ug/l","aa","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1986","nickel","total","ug/l","aa(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1987","nickel","total","ug/l","aa(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1988","nickel","total","ug/l","aa","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1989","nickel","total","ug/l","aa(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1990","nickel","total","ug/l","aa(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1991","nickel","total","ug/l","aa-special","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1992","nickel","total","ug/l","aa-special(t)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1993","nickel","total","ug/l","aa-special(ts)","fresh","all","nys","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1994","nickel","total","ug/l","aa-special","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1995","nickel","total","ug/l","aa-special(t)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1996","nickel","total","ug/l","aa-special(ts)","fresh","all","great_lakes","january-december","months","health_water-supply","source of water supply","pond","water_quality_standard","100 ug/L","none",NA,"none","none","none",1,"single","<=",100,"ug/l",FALSE,NA,NA,NA
"1997","nickel","dissolved","ug/l","c","fresh","all","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"1998","nickel","dissolved","ug/l","c(t)","fresh","all","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"1999","nickel","dissolved","ug/l","c(ts)","fresh","all","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"2000","nickel","dissolved","ug/l","c","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"2001","nickel","dissolved","ug/l","c(t)","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"2002","nickel","dissolved","ug/l","c(ts)","fresh","all","great_lakes","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
"2003","nickel","dissolved","ug/l","b","fresh","all","nys","january-december","months","aquatic_chronic","fishing","flow","water_quality_standard","(0.997) exp (0.846 [ln (hardness)] + 0.0584)","thresh_hardness_correction","function(x) 0.997 * exp(0.846 * log(x) + 0.0584)","result_numeric_hardness","none","none",1,"single","<=",NA,"ug/l",FALSE,NA,NA,NA
